exact_match,f1_score,bleu,semantic_similarity,generation_time,response_length_chars,response_length_tokens,answer_containment,raw_answer,clean_answer,id,model,experiment,temperature,prompt_type
1.0,1.0,0.8633400213704508,0.9859814047813416,0.6181488037109375,58,8,1.0,Ностальгия по утраченным отношениям с братьями и сёстрами.,Ностальгия по утраченным отношениям с братьями и сёстрами.,5506,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.6147881529512643,0.9033564329147339,0.5938282012939453,44,6,1.0,Актуальным вопросам химии середины XIX века.,Актуальным вопросам химии середины XIX века.,72404,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.8571428571428571,0.39763536438352537,0.6475576758384705,0.7970046997070312,21,4,1.0,В больших городах РФ.,В больших городах РФ.,34575,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.0,0.9783698916435242,1.1179826259613037,8,1,1.0,Четырёх.,Четырёх.,46327,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.31947155212313627,0.9667153358459473,0.5444478988647461,18,3,1.0,Середины XIX века.,Середины XIX века.,46188,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.6687403049764218,0.9393587112426758,0.6665427684783936,16,4,1.0,2 мая 1888 года.,2 мая 1888 года.,8083,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.4615384615384615,0.2208959113415788,0.9743101596832275,0.7032816410064697,59,6,0.42857142857142855,"Икосаэдрическая головка, соединённая со спиральным хвостом.","Икосаэдрическая головка, соединённая со спиральным хвостом.",17821,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.68037493331712,0.9800599217414856,0.6090853214263916,35,4,1.0,"Питанием, одеждой (или стипендией).","Питанием, одеждой (или стипендией).",48136,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.5503212081491042,0.9490784406661987,0.6603775024414062,22,2,1.0,Джангалеаццо Висконти.,Джангалеаццо Висконти.,33084,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.49999999999999994,0.9809913635253906,0.6384367942810059,12,1,1.0,Лингвистика.,Лингвистика.,51244,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.46153846153846156,0.08392229812593097,0.786314845085144,0.8097522258758545,80,9,0.75,Профессора англосаксонского языка Роулинсона и Босуорта в Пемброкского колледжа.,Профессора англосаксонского языка Роулинсона и Босуорта в Пемброкского колледжа.,60951,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.8,0.39432237651162877,0.9404469728469849,0.5359294414520264,19,2,0.6666666666666666,Генетическим кодом.,Генетическим кодом.,42489,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.9090909090909091,0.5169731539571708,0.8576343655586243,0.7762808799743652,53,7,1.0,Нейтрофилы — это неделящиеся и короткоживущие клетки.,Нейтрофилы — это неделящиеся и короткоживущие клетки.,45012,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.8,0.39763536438352537,0.9776139259338379,0.7570009231567383,10,3,1.0,До +25 °C.,До +25 °C.,40235,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,1.0000000000000004,1.0,0.5350124835968018,8,2,1.0,10 часов,10 часов,72861,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.7499999999999999,0.30213753973567675,0.9589381217956543,0.7036817073822021,21,5,1.0,На срок до 6 месяцев.,На срок до 6 месяцев.,55569,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,1.0000000000000004,1.0,0.6253542900085449,22,3,1.0,Стонет сизый голубочек,Стонет сизый голубочек,1565,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.5081327481546147,0.9427226781845093,0.8728790283203125,46,5,1.0,Рамки с энтомологическими коллекциями бабочек.,Рамки с энтомологическими коллекциями бабочек.,43100,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.9090909090909091,0.6147881529512643,0.9167037606239319,0.9015583992004395,40,6,1.0,Уже с первого года своего существования.,Уже с первого года своего существования.,11382,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.31947155212313627,0.9779332280158997,0.5930416584014893,22,3,1.0,В условиях равновесия.,В условиях равновесия.,40667,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.6153846153846154,0.21200626759025185,0.8060833215713501,0.7342276573181152,74,8,0.8,"Полезность, которая может измеряться, например деньгами, или сравниваться.","Полезность, которая может измеряться, например деньгами, или сравниваться.",82095,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.5946035575013604,0.989588737487793,0.6057312488555908,9,3,1.0,До 250 м.,До 250 м.,68666,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.8571428571428571,0.21364350319811698,0.8492617607116699,0.5938105583190918,43,4,1.0,Фонематическую и аллофонемную транскрипцию.,Фонематическую и аллофонемную транскрипцию.,10110,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,1.0000000000000004,1.0,0.5558269023895264,13,2,1.0,Франсуа Араго,Франсуа Араго,32722,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.88,0.7788007830714052,0.9217303395271301,0.6011397838592529,78,11,0.8571428571428571,Lesser General Public License для уточнения её местоположения в философии GNU.,Lesser General Public License для уточнения её местоположения в философии GNU.,82684,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.9090909090909091,0.8091067115702206,0.9906238317489624,0.643474817276001,23,5,0.8333333333333334,IV тысячелетию до н. э.,IV тысячелетию до н. э.,8246,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.5946035575013604,0.9912023544311523,1.2598137855529785,17,2,1.0,"Первые, пилотные.","Первые, пилотные.",21127,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.6666666666666666,0.0,0.7135390043258667,0.5920729637145996,14,2,1.0,Старые сельца.,Старые сельца.,62530,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.8633400213704508,0.9829363226890564,0.6090350151062012,60,8,1.0,На различных корневых видах и наборах характерных признаков.,На различных корневых видах и наборах характерных признаков.,57819,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.31947155212313627,0.9644815325737,0.6187236309051514,27,3,1.0,Механизм развития болезней.,Механизм развития болезней.,56310,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.7598356856515927,0.9786398410797119,0.8596398830413818,27,5,1.0,Из воды в окружающей среде.,Из воды в окружающей среде.,41447,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.6687403049764218,0.9291113018989563,0.6163725852966309,25,4,1.0,Процедура Кэли — Диксона.,Процедура Кэли — Диксона.,43260,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.7598356856515927,0.9899095892906189,0.625791072845459,16,3,1.0,И. С. Тургеневу.,И. С. Тургеневу.,42717,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.8,0.2350540321304655,0.7225689888000488,0.515369176864624,22,4,0.6666666666666666,в графиню Софи д’Удето,в графиню Софи д’Удето,56395,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.5503212081491042,0.9807236194610596,0.5750002861022949,15,2,1.0,Закон минимума.,Закон минимума.,43996,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.0,0.0,0.5346686244010925,0.6044347286224365,23,3,0.0,К образованию эукариот.,К образованию эукариот.,29428,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.5081327481546147,0.9716370105743408,0.6337158679962158,14,3,1.0,В 1930-е годы.,В 1930-е годы.,44381,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.8,0.1597357760615681,0.3556379973888397,0.3853738307952881,27,3,1.0,Для движения сперматозоида.,Для движения сперматозоида.,43070,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.09523809523809525,0.03419798030780472,0.7582026720046997,1.8828487396240234,107,12,0.1111111111111111,"Гидродинамика, физика, электрика, электронные системы и цепи, моделирование общества и социальных ситуаций.","Гидродинамика, физика, электрика, электронные системы и цепи, моделирование общества и социальных ситуаций.",5522,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.68037493331712,0.9954056739807129,0.765972375869751,72,7,1.0,Разнообразными клеточными перемещениями и дифференцировкой самих клеток.,Разнообразными клеточными перемещениями и дифференцировкой самих клеток.,67989,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.8571428571428571,0.31947155212313627,0.9474560022354126,0.9478311538696289,24,3,0.75,Постоянный и переменный.,Постоянный и переменный.,69642,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,1.0000000000000004,1.0000001192092896,0.544414758682251,14,2,1.0,Кэррол Террелл,Кэррол Террелл,66072,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.5503212081491042,0.9836413264274597,0.5472607612609863,23,2,1.0,Поверхностный водосбор.,Поверхностный водосбор.,17874,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.888888888888889,0.6147881529512643,0.7584092020988464,0.5264689922332764,27,5,1.0,"Дьявол ест всё, кроме мёда.","Дьявол ест всё, кроме мёда.",63545,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.8571428571428571,0.7165313105737896,0.9397878646850586,0.5730381011962891,9,3,0.75,РЛС с СДЦ,РЛС с СДЦ,20391,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.888888888888889,0.7788007830714052,0.691538393497467,0.662276029586792,28,4,0.8,Повесть о настоящем человеке,Повесть о настоящем человеке,74866,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.3076923076923077,0.10571070857151538,0.6961880922317505,0.9651424884796143,80,11,1.0,"Т-образными, П-образными, а также иметь две наклонные стойки и консольные свесы.","Т-образными, П-образными, а также иметь две наклонные стойки и консольные свесы.",24041,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.31947155212313627,0.9138930439949036,0.6060633659362793,23,3,1.0,Дисперсия или вариация.,Дисперсия или вариация.,73030,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.6153846153846153,0.1395079696792913,0.8136882185935974,0.6567645072937012,73,9,1.0,"От уровня процентной ставки, установленной кредитором за его пользование.","От уровня процентной ставки, установленной кредитором за его пользование.",74275,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.6666666666666666,0.21364350319811698,0.7562525868415833,0.5003418922424316,21,4,1.0,17 декабря 1918 года.,17 декабря 1918 года.,65989,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.5,0.1597357760615681,0.8877052664756775,0.6467041969299316,12,3,1.0,В 2008 году.,В 2008 году.,31342,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.8,0.31947155212313627,0.8295938968658447,1.2028417587280273,32,3,1.0,При ультрафиолетовой фотосъёмке.,При ультрафиолетовой фотосъёмке.,84279,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.27516060407455223,0.9822613596916199,0.569443941116333,13,2,1.0,В украинском.,В украинском.,1127,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.888888888888889,0.30213753973567675,0.9448935985565186,0.6015305519104004,36,5,1.0,На французском и итальянском языках.,На французском и итальянском языках.,12494,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.5,0.13533528323661276,0.9506902098655701,0.5593864917755127,4,1,0.3333333333333333,1728,1728,15511,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.761904761904762,0.4324227075463214,0.9209165573120117,0.6797847747802734,109,13,1.0,В окислении органических соединений и последующем синтезе АТФ с использованием энергии окисленных соединений.,В окислении органических соединений и последующем синтезе АТФ с использованием энергии окисленных соединений.,68567,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,1.0000000000000004,0.9999999403953552,0.6289322376251221,35,4,1.0,Самки сатурнии Coscinocera hercules,Самки сатурнии Coscinocera hercules,25173,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.39763536438352537,0.97731614112854,0.5322599411010742,36,4,1.0,Для колонизации Молуккских островов.,Для колонизации Молуккских островов.,3568,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.8571428571428571,0.39763536438352537,0.950333833694458,0.4937734603881836,21,4,1.0,Удилище длиной 4—7 м.,Удилище длиной 4—7 м.,78827,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.6666666666666666,0.3678794411714425,0.46052634716033936,0.510796308517456,2,1,0.5,10,10,44545,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.8750000000000001,0.6132297420585353,0.9601747393608093,0.8879067897796631,89,9,1.0,"Некоторыми особенностями жилкования крыльев; формой волосков, модифицированных в чешуйки.","Некоторыми особенностями жилкования крыльев; формой волосков, модифицированных в чешуйки.",52772,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.0,0.0,0.16952086985111237,0.5585880279541016,3,1,0.0,Да.,Да.,81869,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.6147881529512643,0.9595787525177002,0.502861738204956,41,6,1.0,Для просушки дорог после зимнего периода.,Для просушки дорог после зимнего периода.,10495,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,1.0000000000000004,1.0000001192092896,0.47165751457214355,27,3,1.0,Национальный банк Словакии.,Национальный банк Словакии.,61998,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.7598356856515927,0.9710227847099304,0.4943816661834717,43,5,1.0,Известные зарубежные фантасты того времени.,Известные зарубежные фантасты того времени.,64235,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.5503212081491042,0.9538751244544983,0.5782837867736816,9,2,1.0,5536 км².,5536 км².,45398,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.7598356856515927,0.9842512011528015,0.5805261135101318,41,5,1.0,Первые подробные карты поверхности Марса.,Первые подробные карты поверхности Марса.,82665,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.27516060407455223,0.9710220694541931,0.65718674659729,16,2,1.0,Лихорадка денге.,Лихорадка денге.,46403,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.5946035575013604,0.9979639649391174,0.7028918266296387,22,4,1.0,около 26 тысяч человек,около 26 тысяч человек,5049,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.68037493331712,0.9775551557540894,0.7317159175872803,53,7,1.0,В эпоху первых экспериментов в области кинематографа.,В эпоху первых экспериментов в области кинематографа.,42298,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.68037493331712,0.9948289394378662,0.6818594932556152,48,7,1.0,На поверхности семенных чешуек в женских шишках.,На поверхности семенных чешуек в женских шишках.,47590,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.27516060407455223,0.9456705451011658,0.7569191455841064,18,2,1.0,Медленное горение.,Медленное горение.,58999,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.8571428571428571,0.21364350319811698,0.7591077089309692,0.672551155090332,37,4,1.0,Двутаврового или швеллерного сечения.,Двутаврового или швеллерного сечения.,12704,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.7499999999999999,0.39763536438352537,0.7504274249076843,0.5859203338623047,31,5,1.0,"более 1,1 миллиона рабочих мест","более 1,1 миллиона рабочих мест",51883,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.39763536438352537,0.9873626232147217,1.0740342140197754,23,4,1.0,На протяжении трёх лет.,На протяжении трёх лет.,82617,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.0,0.979939877986908,0.6043527126312256,12,1,1.0,Сострадание.,Сострадание.,66054,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.68037493331712,0.981988787651062,0.6470832824707031,36,4,1.0,"Брак, семья, собственность, религия.","Брак, семья, собственность, религия.",504,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.5946035575013604,0.9831727743148804,1.0731737613677979,11,3,1.0,До 2000 °C.,До 2000 °C.,72975,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.6666666666666666,0.49999999999999994,0.9734312891960144,0.5216424465179443,4,1,0.5,Нет.,Нет.,245,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.28571428571428575,0.1597357760615681,0.9762775897979736,1.0657110214233398,31,3,0.25,Биотехнологии и нанотехнологии.,Биотехнологии и нанотехнологии.,60706,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.6687403049764218,0.9421029686927795,0.6869223117828369,18,4,1.0,6 марта 1990 года.,6 марта 1990 года.,5524,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.8,0.45138644055033905,0.8161893486976624,0.5463771820068359,11,2,0.6666666666666666,700 литров.,700 литров.,30134,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.5081327481546147,0.9380025863647461,0.7850899696350098,37,5,1.0,Перемещение доменов у зазора головки.,Перемещение доменов у зазора головки.,27164,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.4,0.27516060407455223,0.9083940982818604,0.6527929306030273,17,2,0.3333333333333333,Премьер Манитобы.,Премьер Манитобы.,70641,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.8571428571428571,0.8187307530779823,0.9872680902481079,0.9389173984527588,22,3,0.75,"H2SnO2, H2SnO4, H2SnO3","H2SnO2, H2SnO4, H2SnO3",21846,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.5503212081491042,0.9870143532752991,0.5727517604827881,26,2,1.0,Низкопольных троллейбусов.,Низкопольных троллейбусов.,21092,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.5503212081491042,0.8975158333778381,0.4571797847747803,11,2,1.0,Берил Кроу.,Берил Кроу.,58714,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.7598356856515927,0.9860321879386902,0.5821056365966797,20,3,1.0,Кризис 1930-х годов.,Кризис 1930-х годов.,71720,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.9121679090703875,0.9696921706199646,0.9476900100708008,75,12,1.0,Бернская конвенция об охране дикой фауны и флоры и природных сред обитания.,Бернская конвенция об охране дикой фауны и флоры и природных сред обитания.,72787,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.6687403049764218,0.9864142537117004,0.5779805183410645,26,4,1.0,В сфере продуктов питания.,В сфере продуктов питания.,48671,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,1.0000000000000004,0.9950006008148193,0.6378881931304932,20,2,1.0,Товарищеским матчем.,Товарищеским матчем.,64367,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.31947155212313627,0.9803809523582458,0.5452063083648682,27,3,1.0,В космическое пространство.,В космическое пространство.,67546,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.39763536438352537,0.9367824196815491,0.6611027717590332,47,4,1.0,Подрывают качество государственного управления.,Подрывают качество государственного управления.,64490,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.5,0.15619699684601282,0.2412024885416031,0.644230842590332,53,9,1.0,В пределах клетки вирус в основном не проявляет себя.,В пределах клетки вирус в основном не проявляет себя.,39565,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
0.0,0.8,0.5169731539571706,0.833931565284729,1.033038854598999,62,9,1.0,Гены эукариотов локализованы в хромосомах ядра и ДНК органелл.,Гены эукариотов локализованы в хромосомах ядра и ДНК органелл.,17685,gpt-4o,format_b_instruction,0.0,make_prompt_format_b
1.0,1.0,0.5946035575013604,0.956619918346405,0.44107818603515625,31,3,1.0,найти взаимоприемлемое решение.,найти взаимоприемлемое решение.,84025,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
1.0,1.0,0.5503212081491042,0.9699535369873047,0.2741963863372803,9,2,1.0,Les Paul.,Les Paul.,28343,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
0.0,0.8571428571428571,0.7539221180326287,0.7868677377700806,0.7078347206115723,45,10,1.0,До 40 % (и даже до 60 %) массы губки-хозяина.,До 40 % (и даже до 60 %) массы губки-хозяина.,18891,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
0.0,0.3333333333333333,0.19716118825581447,0.8571234345436096,0.3659834861755371,9,2,0.25,1804 год.,1804 год.,13152,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
0.0,0.6666666666666666,0.1597357760615681,0.947917103767395,0.7519056797027588,58,3,0.6666666666666666,Согласный-гласный-согласный и согласный-согласный-гласный.,Согласный-гласный-согласный и согласный-согласный-гласный.,13786,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
1.0,1.0,0.8633400213704508,0.9859814047813416,0.5925018787384033,58,8,1.0,Ностальгия по утраченным отношениям с братьями и сёстрами.,Ностальгия по утраченным отношениям с братьями и сёстрами.,5506,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
0.0,0.4799999999999999,0.161692143534558,0.728680431842804,1.070134162902832,174,19,1.0,"Актуальным вопросам химии середины XIX века, включая выявление закономерностей классификации элементов, построение системы соединений и создание предпосылок теории растворов.","Актуальным вопросам химии середины XIX века, включая выявление закономерностей классификации элементов, построение системы соединений и создание предпосылок теории растворов.",72404,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
0.0,0.8571428571428571,0.39763536438352537,0.6475576758384705,0.34336280822753906,21,4,1.0,В больших городах РФ.,В больших городах РФ.,34575,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
0.0,0.0,0.0,0.8713927268981934,0.2330172061920166,1,1,0.0,4,4,46327,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
1.0,1.0,0.31947155212313627,0.9667153358459473,0.6942858695983887,18,3,1.0,Середины XIX века.,Середины XIX века.,46188,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
1.0,1.0,0.6687403049764218,0.9393587112426758,0.49270129203796387,16,4,1.0,2 мая 1888 года.,2 мая 1888 года.,8083,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
0.0,0.4615384615384615,0.1138605066055693,0.9781121611595154,0.5178091526031494,48,6,0.42857142857142855,Из икосаэдрической головки и спирального хвоста.,Из икосаэдрической головки и спирального хвоста.,17821,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
0.0,0.888888888888889,0.5169731539571708,0.9751008749008179,0.5776622295379639,36,5,1.0,Питанием и одеждой (или стипендией).,Питанием и одеждой (или стипендией).,48136,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
1.0,1.0,0.5503212081491042,0.9490784406661987,0.4931049346923828,22,2,1.0,Джангалеаццо Висконти.,Джангалеаццо Висконти.,33084,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
1.0,1.0,0.49999999999999994,0.9809913635253906,0.3953242301940918,12,1,1.0,Лингвистика.,Лингвистика.,51244,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
0.0,0.46153846153846156,0.08392229812593097,0.786314845085144,0.8708159923553467,80,9,0.75,Профессора англосаксонского языка Роулинсона и Босуорта в Пемброкского колледжа.,Профессора англосаксонского языка Роулинсона и Босуорта в Пемброкского колледжа.,60951,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
0.0,0.8,0.39432237651162877,0.9404469728469849,0.37893247604370117,19,2,0.6666666666666666,Генетическим кодом.,Генетическим кодом.,42489,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
0.0,0.3333333333333333,0.0560666841119542,0.6405408382415771,1.3881478309631348,167,20,0.8,"Неделящиеся и короткоживущие клетки, составляющие 95 % гранулоцитов, содержащие антибиотические белки, способные к хемотаксису, фагоцитозу и превращению в клетки гноя.","Неделящиеся и короткоживущие клетки, составляющие 95 % гранулоцитов, содержащие антибиотические белки, способные к хемотаксису, фагоцитозу и превращению в клетки гноя.",45012,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
0.0,0.8,0.39763536438352537,0.9776139259338379,0.3591794967651367,10,3,1.0,До +25 °C.,До +25 °C.,40235,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
1.0,1.0,0.5503212081491042,0.984961211681366,0.29277634620666504,9,2,1.0,10 часов.,10 часов.,72861,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
0.0,0.7499999999999999,0.30213753973567675,0.9589381217956543,0.3689250946044922,21,5,1.0,На срок до 6 месяцев.,На срок до 6 месяцев.,55569,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
1.0,1.0,0.5946035575013604,0.9466069936752319,0.6452066898345947,23,3,1.0,Стонет сизый голубочек.,Стонет сизый голубочек.,1565,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
1.0,1.0,0.5081327481546147,0.9427226781845093,0.6459200382232666,46,5,1.0,Рамки с энтомологическими коллекциями бабочек.,Рамки с энтомологическими коллекциями бабочек.,43100,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
1.0,1.0,0.5081327481546147,0.9684378504753113,0.35923242568969727,36,5,1.0,С первого года своего существования.,С первого года своего существования.,11382,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
1.0,1.0,0.31947155212313627,0.9779332280158997,0.3613240718841553,22,3,1.0,В условиях равновесия.,В условиях равновесия.,40667,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
0.0,0.5555555555555556,0.24941747177008255,0.736029863357544,0.7885987758636475,121,14,1.0,"Субъективная полезность — это полезность, которая может измеряться (например, деньгами) или сравниваться между объектами.","Субъективная полезность — это полезность, которая может измеряться (например, деньгами) или сравниваться между объектами.",82095,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
0.0,0.6666666666666666,0.1899589214128981,0.9666425585746765,0.3517909049987793,14,3,0.6666666666666666,До 250 метров.,До 250 метров.,68666,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
1.0,1.0,0.31947155212313627,0.8433350920677185,0.5230181217193604,30,3,1.0,Фонематическую и аллофонемную.,Фонематическую и аллофонемную.,10110,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
1.0,1.0,0.5503212081491042,0.9635277390480042,0.36780548095703125,14,2,1.0,Франсуа Араго.,Франсуа Араго.,32722,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
0.0,0.962962962962963,0.8559471626823623,0.9976644515991211,0.6579556465148926,94,13,0.9285714285714286,Переименована в Lesser General Public License для уточнения её местоположения в философии GNU.,Переименована в Lesser General Public License для уточнения её местоположения в философии GNU.,82684,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
1.0,1.0,0.68037493331712,0.992974042892456,0.4641425609588623,25,6,1.0,К IV тысячелетию до н. э.,К IV тысячелетию до н. э.,8246,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
0.0,0.8,0.30213753973567675,0.8685795068740845,0.4810023307800293,26,3,1.0,"Первые, пилотные, эпизоды.","Первые, пилотные, эпизоды.",21127,qwen3.5-9b,temp_0.0,0.0,make_zero_shot_prompt
